timestamp,group_id,request_id,dns_resolution_s,tcp_connect_s,tls_handshake_s,time_to_first_byte_s,total_request_time_s,http_status,content_length,x_lodbrok_cell,x_cache
2025-07-24T16:10:31.703392,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjAzMjIyMjgyMjQifQ,33c48f31-e06f-4d9d-a70a-1b80d962f15c,0.004652,0.027792,0.148537,0.550127,0.639999,200,55893,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:32.637939,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzNDY4NDc4ODczNiJ9,b1b73f4b-b714-4551-895c-d04d77fc0cf0,0.004161,0.03674,0.1501,0.848984,0.896762,200,56564,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:33.363998,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMjUwNzk0In0,1bdc2e52-6cb0-4066-91f6-3e97f6e4541d,0.004519,0.039795,0.173497,0.586971,0.684635,200,48659,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:34.052023,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIzMjE3NzU5NDM2OCJ9,e4ebf094-4868-4726-99bf-890c520bfe9f,0.003435,0.034586,0.142248,0.60885,0.654839,200,25839,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:34.811116,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMjAwMTQ1MDE4ODgifQ,855c6093-e8cf-4332-ac64-b5eccf2c2656,0.005164,0.034087,0.175503,0.616509,0.718063,200,63574,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:35.670860,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxMTEyNTIxOSJ9,0e5fcae6-4b81-4c90-9795-e5b2659c89fd,0.003875,0.039327,0.157843,0.749464,0.827645,200,109797,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:36.472036,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3MjQ0ODY5In0,d7ff2e6f-c0cc-4b09-8e92-648b9c4d9761,0.005193,0.057053,0.183097,0.698716,0.759981,200,39949,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:37.192588,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI3OTA3ODIyNzk2OCJ9,2eac6c33-0416-4869-9d74-342f7037a8d1,0.004992,0.041407,0.162986,0.593795,0.68634,200,47871,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:37.868119,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiI1MDYyMDE3MDI0In0,abfcfe91-ea16-410b-8c95-cad593932806,0.004377,0.040609,0.192254,0.62217,0.645463,200,20158,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:38.597562,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIxNDAzMjc5NSJ9,14a76353-991e-4723-ac11-9e2f275759bd,0.00443,0.04093,0.166516,0.654226,0.689022,200,34482,prod_central_1-c1,CONFIG_NOCACHE
2025-07-24T16:10:39.201623,eyJfdHlwZSI6Ikdyb3VwIiwiaWQiOiIyMTk1MDI3MzEyNjQifQ,f491dcfe-d339-4704-b89d-d6fff8790855,0.003399,0.036286,0.161214,0.51551,0.575325,200,33709,prod_central_1-c1,CONFIG_NOCACHE
